client_id,current_age,retirement_age,birth_year,birth_month,gender,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,age_group,income_group,credit_score_group,debt_to_income_ratio
18,30,62,1989,12,Male,39.17,-77.26,31555,64340,94513,637,1,26-35,High Income,Fair,1.469
376,50,74,1969,4,Female,39.8,-74.62,28433,57975,34570,773,4,46-55,Upper Middle,Very Good,0.596
579,30,67,1989,7,Male,44.02,-88.16,19382,39520,53896,772,1,26-35,Lower Middle,Very Good,1.364
218,59,68,1960,3,Female,40.76,-74.03,16770,34190,39242,810,7,56-65,Lower Middle,Excellent,1.148
1320,28,64,1991,10,Female,34.02,-118.28,13002,26513,32620,604,1,26-35,Low Income,Fair,1.23
42,78,66,1941,11,Female,30.84,-83.27,12672,8526,3723,684,3,65+,Low Income,Good,0.437
1170,40,63,1980,2,Female,35.4,-80.43,20041,40867,50449,694,2,36-45,Lower Middle,Good,1.234
1531,34,62,1985,10,Male,34.47,-85.34,14514,29594,47766,792,1,26-35,Low Income,Very Good,1.614
1275,35,65,1984,3,Female,34.04,-118.29,11395,23238,31661,611,2,26-35,Low Income,Fair,1.362
26,49,68,1970,12,Female,40.68,-80.27,20142,41071,124139,685,1,46-55,Lower Middle,Good,3.023
1937,65,62,1955,2,Female,38.78,-90.7,25350,17056,29112,667,5,56-65,Low Income,Fair,1.707
1177,36,66,1983,3,Female,39.67,-75.75,31719,64672,56485,695,4,36-45,High Income,Good,0.873
1032,62,60,1957,6,Female,36.81,-119.71,17301,26975,17212,673,2,56-65,Low Income,Good,0.638
397,30,65,1989,4,Female,39.95,-75.16,10016,20424,14743,770,3,26-35,Low Income,Very Good,0.722
566,60,67,1959,10,Female,42.79,-83.62,22680,46244,108449,814,5,56-65,Upper Middle,Excellent,2.345
1581,38,65,1981,11,Female,38.42,-90.36,21744,44334,55173,684,5,36-45,Lower Middle,Good,1.244
1332,63,68,1956,6,Male,41.0,-73.66,35269,71909,44190,712,3,56-65,High Income,Good,0.615
1648,66,69,1953,5,Female,40.76,-74.59,91180,185909,461854,621,5,65+,High Income,Fair,2.484
17,76,65,1943,7,Male,35.73,-81.32,17850,21867,21103,759,2,65+,Low Income,Very Good,0.965
349,40,61,1979,12,Female,40.84,-81.63,21201,43229,96831,685,2,36-45,Lower Middle,Good,2.24
1200,64,64,1956,2,Male,29.76,-95.38,15401,24420,14460,685,1,56-65,Low Income,Good,0.592
228,54,66,1966,1,Female,28.55,-82.39,15524,31655,46405,623,1,46-55,Lower Middle,Fair,1.466
484,84,64,1936,1,Female,42.7,-71.11,41665,66745,682,718,3,65+,High Income,Good,0.01
1099,22,65,1997,4,Male,46.86,-96.75,20214,41214,130538,763,1,18-25,Lower Middle,Very Good,3.167
1480,49,64,1970,6,Male,35.11,-106.62,24403,49756,70744,705,1,46-55,Upper Middle,Good,1.422
1449,66,63,1953,6,Male,32.61,-83.63,15334,28104,12054,751,3,65+,Low Income,Very Good,0.429
1417,54,68,1965,3,Female,42.63,-83.61,25838,52680,87082,835,5,46-55,Upper Middle,Excellent,1.653
267,61,66,1958,3,Female,37.96,-83.82,13602,27733,21785,765,3,56-65,Low Income,Very Good,0.786
373,61,63,1959,2,Male,40.59,-84.95,10493,21397,54771,812,4,56-65,Low Income,Excellent,2.56
1772,47,70,1972,10,Male,34.09,-117.58,24603,50163,97188,761,4,46-55,Upper Middle,Very Good,1.937
1418,25,69,1994,5,Female,44.13,-89.52,13210,26939,69587,752,1,18-25,Low Income,Very Good,2.583
1774,52,69,1967,10,Male,44.96,-93.26,20662,42129,101742,758,4,46-55,Lower Middle,Very Good,2.415
964,48,66,1971,12,Female,40.84,-73.99,22278,45422,83940,689,4,46-55,Upper Middle,Good,1.848
72,37,66,1982,12,Male,46.51,-112.12,20305,41401,71180,580,1,36-45,Lower Middle,Poor,1.719
6,19,63,2000,6,Female,32.88,-117.13,27394,55854,111042,782,1,18-25,Upper Middle,Very Good,1.988
1527,66,67,1953,11,Female,43.32,-71.18,24779,50523,98763,578,1,65+,Upper Middle,Poor,1.955
1433,73,67,1946,3,Male,30.68,-88.04,25381,48060,17440,581,3,65+,Upper Middle,Fair,0.363
1785,40,64,1979,10,Male,25.92,-97.48,12684,25861,42050,607,3,36-45,Low Income,Fair,1.626
1476,29,66,1990,3,Female,40.71,-74.06,21916,44688,88092,716,3,26-35,Lower Middle,Good,1.971
455,41,69,1979,1,Female,40.66,-73.73,24412,49776,17352,684,3,36-45,Upper Middle,Good,0.349
1553,21,62,1998,10,Male,41.24,-81.45,42201,86042,165447,701,2,18-25,High Income,Good,1.923
532,27,65,1993,1,Male,38.53,-90.0,23778,48484,63561,775,4,26-35,Upper Middle,Very Good,1.311
1092,54,62,1965,5,Male,41.01,-75.99,23450,47814,92020,720,2,46-55,Upper Middle,Good,1.925
1819,20,69,1999,8,Female,30.58,-91.15,17440,35559,59164,672,2,18-25,Lower Middle,Good,1.664
528,38,65,1981,7,Male,42.78,-96.16,19853,40478,76392,718,3,36-45,Lower Middle,Good,1.887
328,45,67,1974,3,Male,35.19,-80.83,17817,36323,65525,700,3,36-45,Lower Middle,Good,1.804
1282,34,66,1985,3,Female,45.76,-108.57,20231,41249,42268,695,2,26-35,Lower Middle,Good,1.025
783,62,61,1957,9,Male,35.31,-106.55,15966,29769,14542,693,3,56-65,Low Income,Good,0.488
1325,23,66,1996,3,Female,37.44,-122.2,150583,307018,516263,745,2,18-25,High Income,Very Good,1.682
687,20,66,1999,11,Male,42.24,-84.4,17783,36264,99582,725,1,18-25,Lower Middle,Good,2.746
1693,36,69,1983,4,Female,33.61,-111.89,36300,74016,85204,702,2,36-45,High Income,Good,1.151
1542,46,69,1973,12,Female,41.47,-81.67,27250,55565,34039,731,2,46-55,Upper Middle,Good,0.613
36,31,63,1988,6,Male,37.23,-80.42,24640,50242,84457,722,2,26-35,Upper Middle,Good,1.681
360,43,67,1976,4,Male,39.22,-74.8,22697,46278,51243,791,4,36-45,Upper Middle,Very Good,1.107
555,31,63,1988,5,Male,38.03,-85.34,21444,43724,53853,514,1,26-35,Lower Middle,Poor,1.232
136,18,66,2001,4,Female,38.22,-85.74,31636,64504,69041,695,3,18-25,High Income,Good,1.07
603,42,67,1978,2,Female,35.48,-97.26,21884,44624,102882,611,1,36-45,Lower Middle,Fair,2.306
1794,49,58,1970,12,Male,29.45,-98.5,36852,75137,175263,631,1,46-55,High Income,Fair,2.333
329,70,65,1949,3,Male,34.39,-119.51,21191,36724,16437,701,4,65+,Lower Middle,Good,0.448
1181,61,66,1958,4,Male,35.4,-80.59,25299,51581,35134,810,5,56-65,Upper Middle,Excellent,0.681
598,47,63,1972,11,Male,44.22,-71.74,21159,43144,54157,628,3,46-55,Lower Middle,Fair,1.255
990,91,67,1929,1,Female,30.09,-90.99,16474,27150,2007,737,1,65+,Low Income,Good,0.074
1777,47,67,1972,5,Male,38.83,-77.21,30622,62432,95799,741,5,46-55,High Income,Very Good,1.534
998,18,67,2001,11,Male,34.08,-117.46,13739,28006,19518,703,2,18-25,Low Income,Good,0.697
1872,62,65,1957,10,Male,33.95,-84.54,33093,67470,93795,804,6,56-65,High Income,Excellent,1.39
1743,18,75,2002,1,Female,39.19,-96.59,25658,52315,109513,774,4,18-25,Upper Middle,Very Good,2.093
1000,20,73,1999,8,Female,41.93,-71.29,26693,54424,92199,687,1,18-25,Upper Middle,Good,1.694
1708,22,66,1997,7,Male,37.48,-97.24,22195,45254,75758,850,2,18-25,Upper Middle,Excellent,1.674
799,34,68,1985,7,Female,42.88,-78.85,15461,31525,57818,686,2,26-35,Lower Middle,Good,1.834
144,44,67,1975,3,Female,34.5,-93.05,15857,32330,97190,835,4,36-45,Lower Middle,Excellent,3.006
781,30,74,1989,9,Male,32.33,-106.75,16670,33993,45149,602,4,26-35,Lower Middle,Fair,1.328
1572,40,70,1979,7,Female,30.68,-88.04,9284,18935,43928,658,3,36-45,Low Income,Fair,2.32
793,73,60,1946,8,Female,26.14,-80.13,21084,42593,16083,703,2,65+,Lower Middle,Good,0.378
1681,21,72,1998,6,Male,38.63,-90.24,31909,65058,157708,746,1,18-25,High Income,Very Good,2.424
1179,50,71,1969,7,Female,36.67,-76.3,24312,49570,43645,752,5,46-55,Upper Middle,Very Good,0.88
114,47,65,1972,12,Female,34.18,-118.39,16892,34441,907,725,4,46-55,Lower Middle,Good,0.026
271,30,65,1989,7,Female,45.65,-122.66,20649,42101,70460,685,1,26-35,Lower Middle,Good,1.674
1107,71,69,1949,1,Female,42.23,-76.34,18323,40516,6908,698,5,65+,Lower Middle,Good,0.171
517,33,71,1986,11,Male,42.31,-83.21,11773,24009,19085,811,4,26-35,Low Income,Excellent,0.795
624,33,66,1987,2,Male,42.89,-85.72,18431,37579,59201,710,2,26-35,Lower Middle,Good,1.575
1215,53,68,1967,2,Female,32.84,-116.88,20673,42152,55576,751,1,46-55,Lower Middle,Very Good,1.318
1992,63,72,1956,7,Female,36.61,-89.81,11636,23725,47647,710,5,56-65,Low Income,Good,2.008
968,21,69,1998,9,Female,42.88,-78.85,14456,29475,48741,722,1,18-25,Low Income,Good,1.654
19,82,68,1937,5,Female,34.41,-119.7,23071,34903,1336,630,1,65+,Lower Middle,Fair,0.038
1605,39,67,1980,5,Male,39.5,-84.37,19293,39336,43747,690,3,36-45,Lower Middle,Good,1.112
463,32,74,1987,5,Female,40.71,-73.99,19744,40256,0,719,2,26-35,Lower Middle,Good,0.0
1365,18,65,2002,2,Male,38.23,-122.56,26752,54547,92901,751,1,18-25,Upper Middle,Very Good,1.703
809,54,66,1965,5,Female,41.76,-88.15,41979,85596,159101,618,1,46-55,High Income,Fair,1.859
590,37,66,1982,6,Male,34.17,-86.83,17198,35060,39104,724,2,36-45,Lower Middle,Good,1.115
1904,69,70,1951,2,Male,35.95,-95.38,15195,30983,10019,757,5,65+,Lower Middle,Very Good,0.323
545,55,67,1964,10,Male,40.67,-89.54,22416,45707,113194,715,3,46-55,Upper Middle,Good,2.477
789,43,60,1976,11,Female,39.59,-75.17,24417,49788,83932,690,3,36-45,Upper Middle,Good,1.686
742,69,67,1950,12,Female,38.74,-77.48,24016,50753,20226,698,4,65+,Upper Middle,Good,0.399
612,88,67,1931,9,Female,39.09,-84.51,18959,16296,667,838,7,65+,Low Income,Excellent,0.041
536,21,62,1998,8,Male,42.93,-74.62,15242,31077,89659,789,5,18-25,Lower Middle,Very Good,2.885
523,27,65,1992,6,Female,42.77,-86.1,18877,38487,28032,773,4,26-35,Lower Middle,Very Good,0.728
928,59,66,1960,12,Female,29.76,-95.38,15862,32347,82667,784,7,56-65,Lower Middle,Very Good,2.556
1642,37,66,1982,4,Female,39.96,-74.06,19848,40470,41938,731,5,36-45,Lower Middle,Good,1.036
495,49,63,1970,8,Male,43.04,-76.14,18649,38028,79101,831,4,46-55,Lower Middle,Excellent,2.08
166,83,64,1936,4,Female,39.15,-75.51,17634,25567,1001,665,3,65+,Low Income,Fair,0.039
1277,33,65,1987,1,Male,43.1,-76.21,25429,51848,86951,692,1,26-35,Upper Middle,Good,1.677
718,48,63,1971,8,Male,41.64,-85.41,14263,29081,56301,655,3,46-55,Low Income,Fair,1.936
1962,34,68,1985,9,Male,41.8,-87.92,45307,92375,156949,712,5,26-35,High Income,Good,1.699
133,31,65,1988,10,Female,33.95,-84.54,30747,62692,50290,698,2,26-35,High Income,Good,0.802
682,58,62,1961,10,Male,40.69,-111.99,17276,35229,60945,724,2,56-65,Lower Middle,Good,1.73
795,40,58,1979,3,Female,32.79,-96.76,37234,75918,94579,759,2,36-45,High Income,Very Good,1.246
1849,39,66,1980,11,Female,47.13,-122.4,20345,41483,64098,721,2,36-45,Lower Middle,Good,1.545
1732,50,60,1969,7,Female,37.77,-122.21,26391,53810,78986,637,1,46-55,Upper Middle,Fair,1.468
167,26,72,1994,1,Female,35.88,-80.01,18657,38036,0,743,3,26-35,Lower Middle,Very Good,0.0
1496,20,65,1999,9,Male,41.75,-70.61,23909,48747,171249,713,3,18-25,Upper Middle,Good,3.513
853,29,67,1990,8,Female,42.46,-83.37,36817,75070,161525,723,1,26-35,High Income,Good,2.152
237,42,72,1977,8,Male,37.96,-121.76,28733,58584,99235,563,2,36-45,Upper Middle,Poor,1.694
769,53,66,1966,10,Female,36.2,-81.66,19604,39974,77967,644,2,46-55,Lower Middle,Fair,1.95
2,48,64,1971,8,Male,40.84,-73.87,13461,27447,80850,673,5,46-55,Low Income,Good,2.946
313,32,68,1987,6,Female,36.73,-95.94,16453,33548,31183,693,2,26-35,Lower Middle,Good,0.93
1624,23,74,1996,7,Male,40.07,-80.89,20697,42200,28557,769,2,18-25,Lower Middle,Very Good,0.677
958,18,65,2001,9,Female,32.38,-83.35,16413,33459,37753,705,3,18-25,Lower Middle,Good,1.128
989,78,66,1941,9,Male,38.87,-77.4,46175,113514,16524,727,8,65+,High Income,Good,0.146
1562,38,65,1982,2,Female,36.26,-94.69,12517,25524,69401,759,3,36-45,Low Income,Very Good,2.719
1983,50,67,1969,3,Male,33.55,-117.78,69236,141161,0,773,3,46-55,High Income,Very Good,0.0
1091,32,66,1987,5,Female,39.3,-76.61,26431,53890,252106,656,4,26-35,Upper Middle,Fair,4.678
759,60,65,1959,12,Male,35.92,-86.84,36563,74550,37427,687,4,56-65,High Income,Good,0.502
779,81,69,1938,3,Female,33.77,-96.67,20874,32669,1433,755,5,65+,Lower Middle,Very Good,0.044
105,54,68,1965,8,Male,41.47,-75.57,18432,37579,0,742,5,46-55,Lower Middle,Very Good,0.0
1618,53,66,1966,12,Male,40.91,-73.82,34646,70634,155651,682,4,46-55,High Income,Good,2.204
1168,51,68,1968,10,Male,40.67,-74.42,53790,109673,242379,505,1,46-55,High Income,Poor,2.21
1237,46,66,1973,9,Female,42.37,-87.86,15770,32150,47179,717,6,46-55,Lower Middle,Good,1.467
699,42,68,1978,2,Male,41.48,-91.57,22308,45475,68358,698,3,36-45,Upper Middle,Good,1.503
646,38,65,1981,12,Female,41.47,-81.67,21402,43634,73037,786,3,36-45,Lower Middle,Very Good,1.674
499,23,66,1996,9,Male,40.71,-73.99,18525,37769,1412,742,2,18-25,Lower Middle,Very Good,0.037
1403,74,61,1945,11,Male,37.94,-77.65,25937,24545,22488,753,2,65+,Low Income,Very Good,0.916
631,83,65,1936,5,Female,35.46,-97.51,17070,33811,2206,682,7,65+,Lower Middle,Good,0.065
1070,61,65,1958,11,Male,42.03,-91.58,25275,51528,58509,745,6,56-65,Upper Middle,Very Good,1.135
291,64,66,1956,1,Female,34.76,-84.97,19818,40407,62695,793,3,56-65,Lower Middle,Very Good,1.552
738,57,67,1962,10,Female,40.02,-105.25,31377,63974,131731,707,4,56-65,High Income,Good,2.059
142,59,68,1960,11,Female,41.9,-72.08,25399,51788,77642,675,2,56-65,Upper Middle,Good,1.499
1375,23,70,1996,4,Female,38.64,-76.9,35114,71590,60635,717,2,18-25,High Income,Good,0.847
459,65,70,1954,5,Male,33.36,-81.28,12387,25257,83995,734,6,56-65,Low Income,Good,3.326
281,24,65,1996,2,Male,41.15,-81.24,18907,38549,35691,684,2,18-25,Lower Middle,Good,0.926
498,20,61,1999,6,Male,20.88,-156.5,22844,46580,91081,660,2,18-25,Upper Middle,Fair,1.955
55,61,68,1958,3,Female,37.92,-122.34,21869,44583,85531,717,5,56-65,Lower Middle,Good,1.918
1370,62,66,1958,1,Female,38.44,-121.3,25949,52908,109229,709,4,56-65,Upper Middle,Good,2.065
897,30,64,1989,8,Female,31.07,-83.19,13238,26996,33332,501,2,26-35,Low Income,Poor,1.235
262,18,60,2002,2,Male,28.82,-96.98,16005,32635,47930,734,3,18-25,Lower Middle,Good,1.469
1781,29,53,1990,3,Male,42.93,-75.46,17681,36050,45559,708,3,26-35,Lower Middle,Good,1.264
457,34,65,1985,10,Female,35.19,-80.83,17817,36324,56689,705,4,26-35,Lower Middle,Good,1.561
160,44,68,1975,10,Male,38.91,-75.43,18622,37965,69614,796,3,36-45,Lower Middle,Very Good,1.834
1655,57,63,1962,12,Male,42.24,-83.18,17094,34856,127313,830,3,56-65,Lower Middle,Excellent,3.653
984,63,66,1956,3,Female,28.3,-81.41,16150,32928,80794,850,5,56-65,Lower Middle,Excellent,2.454
1329,24,68,1995,3,Female,34.08,-117.46,13739,28011,20196,720,4,18-25,Low Income,Good,0.721
1535,59,64,1960,8,Male,38.87,-82.99,16336,33311,65822,590,2,56-65,Lower Middle,Fair,1.976
1220,22,62,1997,4,Female,41.7,-111.87,17093,34852,53830,641,1,18-25,Lower Middle,Fair,1.545
833,21,65,1998,11,Female,40.85,-74.1,21827,44501,37251,683,2,18-25,Lower Middle,Good,0.837
295,53,69,1966,11,Male,40.79,-90.16,14739,30054,60128,681,1,46-55,Lower Middle,Good,2.001
1434,62,67,1957,10,Male,26.45,-80.08,20055,40891,61245,717,4,56-65,Lower Middle,Good,1.498
208,37,66,1982,7,Female,47.79,-122.2,33226,67747,76650,804,3,36-45,High Income,Excellent,1.131
1909,56,66,1963,5,Male,34.02,-118.28,13002,26510,53023,696,4,56-65,Low Income,Good,2.0
1356,84,70,1936,1,Male,44.99,-91.72,19196,26676,1370,733,5,65+,Low Income,Good,0.051
265,44,70,1975,10,Female,27.8,-97.39,22314,45497,101549,713,3,36-45,Upper Middle,Good,2.232
1947,87,66,1932,4,Male,31.62,-82.88,14060,27971,1265,765,4,65+,Low Income,Very Good,0.045
1089,31,75,1988,9,Female,38.22,-85.74,25258,51501,140481,729,3,26-35,Upper Middle,Good,2.728
1790,21,69,1998,3,Male,41.24,-73.31,55814,113797,169684,660,1,18-25,High Income,Fair,1.491
1999,19,69,2000,12,Male,31.06,-98.18,16744,34134,0,683,2,18-25,Lower Middle,Good,0.0
614,84,66,1935,9,Female,35.4,-80.59,20570,16430,2873,779,7,65+,Low Income,Very Good,0.175
814,72,65,1948,1,Male,27.98,-80.66,15318,16302,14408,748,4,65+,Low Income,Very Good,0.884
175,33,63,1986,6,Female,40.68,-73.37,26528,54091,165960,675,1,26-35,Upper Middle,Good,3.068
305,51,65,1968,10,Male,44.37,-73.4,14415,29388,21221,755,3,46-55,Low Income,Very Good,0.722
1225,54,70,1965,11,Male,37.97,-122.5,30819,62837,86171,850,3,46-55,High Income,Excellent,1.371
1405,45,71,1974,4,Male,47.91,-97.07,23910,48755,37315,777,8,36-45,Upper Middle,Very Good,0.765
1478,39,66,1980,10,Female,38.93,-121.25,21829,44506,57994,849,3,36-45,Lower Middle,Excellent,1.303
1920,64,66,1955,7,Male,46.04,-95.29,15325,31244,51924,713,4,56-65,Lower Middle,Good,1.662
241,58,67,1961,4,Female,34.93,-79.76,15009,30605,16549,737,5,56-65,Lower Middle,Good,0.541
331,34,68,1985,6,Male,33.44,-79.56,14669,29907,16764,732,2,26-35,Low Income,Good,0.561
8,21,69,1998,8,Male,27.95,-82.48,18881,38497,33413,699,2,18-25,Lower Middle,Good,0.868
1354,34,59,1985,4,Male,35.46,-86.08,16349,33336,48213,692,3,26-35,Lower Middle,Good,1.446
1258,79,65,1940,5,Female,33.99,-117.53,19851,15470,15349,789,7,65+,Low Income,Very Good,0.992
919,54,62,1965,3,Female,38.81,-76.75,33295,67890,112564,698,2,46-55,High Income,Good,1.658
1447,33,60,1987,2,Male,47.49,-122.1,33714,68741,203172,610,1,26-35,High Income,Fair,2.956
902,31,64,1988,4,Male,33.15,-117.17,22081,45025,62719,635,1,26-35,Upper Middle,Fair,1.393
1318,18,65,2002,2,Female,35.55,-117.67,22397,45664,0,778,4,18-25,Upper Middle,Very Good,0.0
1545,20,63,1999,12,Male,33.73,-117.05,15144,30882,60484,807,3,18-25,Lower Middle,Excellent,1.959
1001,20,62,1999,10,Male,36.56,-82.19,17795,36283,60989,716,1,18-25,Lower Middle,Good,1.681
1315,57,70,1962,8,Female,38.61,-88.78,15976,32576,0,753,4,56-65,Lower Middle,Very Good,0.0
323,54,66,1965,7,Male,36.6,-119.75,13093,26696,0,683,5,46-55,Low Income,Good,0.0
625,19,66,2000,12,Female,36.33,-82.36,23224,47350,47026,680,1,18-25,Upper Middle,Good,0.993
979,59,62,1961,2,Male,34.06,-117.79,16025,32678,44434,693,3,56-65,Lower Middle,Good,1.36
537,19,71,2000,10,Female,38.01,-121.38,31600,64428,122968,703,2,18-25,High Income,Good,1.909
1096,59,67,1960,10,Male,43.04,-76.14,20294,41379,95988,681,2,56-65,Lower Middle,Good,2.32
1347,64,64,1955,5,Female,35.73,-77.92,23756,55418,20950,590,3,56-65,Upper Middle,Fair,0.378
1395,58,65,1961,9,Male,40.98,-74.11,75378,153691,197377,604,2,56-65,High Income,Fair,1.284
1614,40,70,1979,9,Female,35.48,-96.89,17730,36152,81345,716,1,36-45,Lower Middle,Good,2.25
1212,33,58,1987,2,Male,34.98,-80.54,19605,39975,52575,810,1,26-35,Lower Middle,Excellent,1.315
1588,42,69,1977,8,Male,41.26,-96.01,28553,58223,128784,689,2,36-45,Upper Middle,Good,2.212
121,34,66,1985,11,Female,44.21,-88.43,22277,45419,124370,721,3,26-35,Upper Middle,Good,2.738
1773,22,70,1997,9,Male,29.76,-95.38,26420,53873,76960,742,1,18-25,Upper Middle,Very Good,1.429
1859,68,66,1952,1,Male,41.44,-74.42,22621,38689,8942,836,5,65+,Lower Middle,Excellent,0.231
1339,25,70,1994,8,Male,38.01,-121.38,31600,64429,136163,773,2,18-25,High Income,Very Good,2.113
1894,21,70,1999,1,Female,41.51,-93.48,23347,47602,89319,790,2,18-25,Upper Middle,Very Good,1.876
77,99,67,1920,10,Female,40.24,-76.92,25336,51110,3781,709,8,65+,Upper Middle,Good,0.074
1222,42,66,1977,12,Female,42.39,-113.78,14094,28738,48786,600,1,36-45,Low Income,Fair,1.698
363,52,66,1967,9,Female,27.9,-82.78,23878,48686,113137,701,3,46-55,Upper Middle,Good,2.324
634,49,74,1970,8,Female,41.38,-81.64,24071,49079,6494,683,4,46-55,Upper Middle,Good,0.132
628,57,66,1963,1,Male,40.0,-75.26,52517,107075,75999,815,3,56-65,High Income,Excellent,0.71
756,66,65,1953,10,Female,39.64,-84.08,28466,59251,29300,679,1,65+,Upper Middle,Good,0.495
971,20,66,1999,10,Female,33.37,-84.78,19899,40572,0,732,5,18-25,Lower Middle,Good,0.0
111,25,65,1994,10,Female,33.79,-82.47,14717,30004,67526,738,3,18-25,Lower Middle,Good,2.251
312,18,68,2002,2,Female,39.69,-76.06,23383,47672,115371,767,4,18-25,Upper Middle,Very Good,2.42
1627,29,65,1990,6,Male,30.65,-93.89,18424,37568,53323,825,1,26-35,Lower Middle,Excellent,1.419
1359,35,70,1984,7,Female,36.67,-76.3,22084,45025,49878,691,2,26-35,Upper Middle,Good,1.108
174,23,69,1996,4,Female,38.35,-81.63,21899,44644,83108,716,3,18-25,Lower Middle,Good,1.862
420,22,62,1998,2,Male,33.82,-117.91,16252,33140,51305,744,1,18-25,Lower Middle,Very Good,1.548
488,34,69,1985,6,Male,27.92,-97.29,15758,32126,54351,745,2,26-35,Lower Middle,Very Good,1.692
7,74,61,1945,5,Male,39.3,-76.61,20919,32682,21379,650,3,65+,Lower Middle,Fair,0.654
863,60,68,1959,12,Female,35.4,-93.11,16877,34406,1636,774,3,56-65,Lower Middle,Very Good,0.048
1854,48,69,1972,1,Male,35.06,-85.25,23706,48337,70603,625,2,46-55,Upper Middle,Fair,1.461
1041,48,62,1971,9,Female,34.87,-85.5,15950,32522,50155,639,1,46-55,Lower Middle,Fair,1.542
1616,48,70,1971,8,Male,33.0,-97.23,46232,94260,39326,815,4,46-55,High Income,Excellent,0.417
1805,38,68,1981,5,Male,45.99,-84.36,13053,26613,17008,718,2,36-45,Low Income,Good,0.639
1284,50,64,1969,9,Female,41.76,-70.08,19591,39947,57346,765,2,46-55,Lower Middle,Very Good,1.436
1735,56,66,1963,5,Male,27.64,-80.39,17942,36583,56310,614,6,56-65,Lower Middle,Fair,1.539
1528,78,73,1942,1,Female,32.61,-93.28,17311,27992,1058,695,6,65+,Low Income,Good,0.038
1278,19,70,2000,9,Male,39.98,-82.98,13938,28417,25959,684,3,18-25,Low Income,Good,0.914
591,50,60,1969,11,Male,34.97,-89.99,18861,38458,65836,696,3,46-55,Lower Middle,Good,1.712
97,69,60,1950,3,Female,35.97,-83.94,19596,32952,5077,765,1,65+,Lower Middle,Very Good,0.154
31,51,65,1968,6,Female,41.62,-87.72,22348,45570,0,712,3,46-55,Upper Middle,Good,0.0
1380,37,66,1982,9,Male,33.62,-112.13,20815,42444,77510,736,2,36-45,Lower Middle,Good,1.826
1240,56,67,1963,5,Female,40.26,-81.84,15603,31814,43140,693,3,56-65,Lower Middle,Good,1.356
932,67,69,1953,2,Male,32.36,-92.97,16760,34172,71366,811,6,65+,Lower Middle,Excellent,2.088
378,18,60,2001,5,Female,46.21,-119.16,18753,38241,81833,596,1,18-25,Lower Middle,Fair,2.14
647,31,72,1988,7,Female,36.52,-119.39,13194,26900,74083,758,2,26-35,Low Income,Very Good,2.754
391,85,66,1934,7,Female,33.69,-78.89,19025,35270,1769,731,6,65+,Lower Middle,Good,0.05
588,21,66,1998,6,Male,38.47,-90.75,23106,47109,76035,844,3,18-25,Upper Middle,Excellent,1.614
986,32,70,1987,7,Male,40.65,-73.58,23550,48010,87837,703,3,26-35,Upper Middle,Good,1.83
1944,62,65,1957,11,Female,38.95,-84.54,24218,49378,104480,740,4,56-65,Upper Middle,Good,2.116
185,47,67,1973,1,Female,40.66,-74.19,15175,30942,71066,779,3,46-55,Lower Middle,Very Good,2.297
1007,66,60,1954,2,Male,40.24,-76.92,25336,54654,27241,618,1,65+,Upper Middle,Fair,0.498
1110,21,60,1998,11,Female,42.86,-71.48,32325,65909,181261,673,2,18-25,High Income,Good,2.75
